PC1,PC2,PC3,PC4,PC5,Time,Event
0.42886984965638214,0.30148418644402264,0.18956659701671638,0.08007936688287877,0.0,-0.02,NoEvent
0.30703752308994753,0.268826278184668,0.19734452009749948,0.13172692293917002,0.09506475568871493,0.00,StagEventNew
0.3354982667320263,0.251930610955689,0.19668413230428747,0.1459672724067414,0.06991971760125573,0.02,StagEventNew
0.3371696198555065,0.2513968494867175,0.19633388745200436,0.14369682801894937,0.07140281518682236,0.04,StagEventNew
0.3267549324718698,0.25518486408182367,0.19642570451122165,0.1418658401908638,0.07976865874422108,0.06,StagEventNew
0.33582973963572327,0.2505271309116093,0.19483690233017512,0.14283483111691986,0.07597139600557251,0.08,StagEventNew
0.30649453392418974,0.257922215841706,0.19767959655562387,0.14543932836790668,0.09246432531057362,0.10,StagEventNew
0.2893881892753952,0.26804583325786413,0.1975331145367349,0.14922226401281968,0.09581059891718614,0.12,StagEventNew
0.2785610012937286,0.273071688906181,0.19689030806316493,0.15491239777773433,0.09656460395919109,0.14,StagEventNew
0.2787669156932278,0.271629053336283,0.1957041082020326,0.15325825088305967,0.10064167188539688,0.16,StagEventNew
0.28898541937368005,0.2666139349597561,0.1960567345660477,0.15103474606334838,0.09730916503716784,0.18,StagEventNew
0.2852029651261461,0.26196893294766216,0.19538048586959264,0.15012241734505422,0.10732519871154489,0.20,StagEventNew
0.2724429232486964,0.26673621831531863,0.19646072627573027,0.15488190879442446,0.1094782233658303,0.22,StagEventNew
0.31035208458069624,0.24117389617392418,0.19574638018296106,0.1565207047458563,0.09620693431656238,0.24,StagEventNew
0.3253045919482576,0.2380913669369988,0.19190840711038837,0.1499938196219881,0.09470181438236712,0.26,StagEventNew
0.32847772012210513,0.2349685314144457,0.19069763727622735,0.14876798638746866,0.09708812479975315,0.28,StagEventNew
0.33270141584338875,0.21498486031292516,0.19256019009885048,0.14932876659092195,0.11042476715391378,0.30,StagEventNew
0.341865026919897,0.21123849656316634,0.19398131168768767,0.14444272689626833,0.10847243793298066,0.32,StagEventNew
0.3492727260475049,0.21080962135101886,0.19278971062904673,0.14937786987293258,0.09775007209949682,0.34,StagEventNew
0.36778779033595327,0.2064636367197696,0.19176967324370975,0.1403297354139707,0.09364916428659682,0.36,StagEventNew
0.35748290071674504,0.21247282173085105,0.19352734586789896,0.1480904201305072,0.08842651155399776,0.38,StagEventNew
0.3435008121667152,0.21851204283753087,0.19195065434797973,0.14746367354932224,0.09857281709845185,0.40,StagEventNew
0.3668134182161393,0.20500868418617105,0.18706778560523635,0.141032134160395,0.10007797783205842,0.42,StagEventNew
0.3771473437005776,0.20291886709350077,0.1845252860458931,0.13816132251053534,0.09724718064949309,0.44,StagEventNew
0.3750803564286912,0.20394747958755008,0.1886107072858909,0.13797096635123274,0.09439049034663523,0.46,StagEventNew
0.37533667041354796,0.20198279342296496,0.18803879877402963,0.13890534140663416,0.0957363959828233,0.48,StagEventNew
0.37834648729377823,0.20033160157534072,0.19066431764293545,0.1410050440520922,0.08965254943585355,0.50,StagEventNew
0.3736084439050064,0.20024967792108891,0.18923716395237614,0.14074549454281898,0.09615921967870962,0.52,StagEventNew
0.37097667575903437,0.20170459721854153,0.1882324588882144,0.14149093372477553,0.09759533440943406,0.54,StagEventNew
0.3759148126989236,0.20108476025000438,0.1879633445263485,0.14219261819037002,0.09284446433435362,0.56,StagEventNew
0.37773792452668425,0.20135954306787218,0.19245830620312568,0.1325233004674998,0.09592092573481818,0.58,StagEventNew
0.3896139583628947,0.19953566670002373,0.19293328732122425,0.12884450839469888,0.0890725792211583,0.60,StagEventNew
0.3964641866534564,0.198383025534814,0.1911644551132547,0.13239536641257066,0.08159296628590436,0.62,StagEventNew
0.40004080319019675,0.1981618236167304,0.19472111056081798,0.13196963380787444,0.07510662882438043,0.64,StagEventNew
0.4076659305546841,0.197993993338418,0.19601835091090272,0.12862719878833292,0.06969452640766233,0.66,StagEventNew
0.40855509338244045,0.1982354266389524,0.19357035852298637,0.13068276512664662,0.06895635632897422,0.68,StagEventNew
0.41948532198659083,0.19895431476801198,0.19099531881908738,0.12568349851133429,0.06488154591497554,0.70,StagEventNew
0.4305324860868993,0.19954894856970723,0.18912054560863417,0.12015327913733902,0.06064474059742021,0.72,StagEventNew
0.43492122555593055,0.19968537593518834,0.18336395537270087,0.12528372640461546,0.056745716731564796,0.74,StagEventNew
0.43637077167535654,0.19959344695625858,0.17984419730788223,0.12870951326395377,0.0554820707965488,0.76,StagEventNew
0.44180808468439053,0.19995644233439822,0.17588740829219995,0.12479660991033305,0.05755145477867821,0.78,StagEventNew
0.4491009213058939,0.19988696394417027,0.17524169523093172,0.12109920109296728,0.05467121842603692,0.80,StagEventNew
0.4494850937606692,0.19989636780156975,0.17357953119095654,0.1218792190807899,0.05515978816601461,0.82,StagEventNew
0.435269154699761,0.19993901548907134,0.1734493882694672,0.13015844367991689,0.061183997861783725,0.84,StagEventNew
0.43625134318501424,0.20006407642845497,0.17228626171370534,0.1352249130936271,0.0561734055791983,0.86,StagEventNew
0.43886565361353624,0.2000762079426602,0.17288643793142539,0.13095208416468182,0.05721961634769646,0.88,StagEventNew
0.43896520931940713,0.20016937462723827,0.17605574837549118,0.13083526128661924,0.053974406391243984,0.90,StagEventNew
0.43322151257673863,0.20050179155095554,0.1790830954399027,0.13100662444254357,0.056186975989859535,0.92,StagEventNew
0.4236561736657184,0.20102353693595207,0.18106780372474413,0.13206296827050248,0.062189517403082914,0.94,StagEventNew
0.41753981632960885,0.20153047464452223,0.17964389125576083,0.1356197042356836,0.06566611353442431,0.96,StagEventNew
0.4159620543848399,0.20177576202707936,0.17593797554667126,0.13804379942384018,0.06828040861756936,0.98,StagEventNew
0.4056720560005728,0.20212383032956624,0.17413449073926407,0.1418405208247688,0.07622910210582803,1.00,StagEventNew
0.4016398661918039,0.2010662912507799,0.18064708912007643,0.1418973576316132,0.07474939580572668,1.02,StagEventNew
0.3989347876288454,0.2008638638201266,0.17837260773827637,0.13996673245254407,0.08186200836020753,1.04,StagEventNew
0.3952715971514963,0.20123957296456138,0.17711816891025448,0.14249148580890178,0.08387917516478595,1.06,StagEventNew
0.39271955104016243,0.20186456813930104,0.1774390383093067,0.14612202561588594,0.08185481689534391,1.08,StagEventNew
0.39170729027944134,0.20232507135916739,0.18135499314006806,0.14569094797544677,0.07892169724587637,1.10,StagEventNew
0.38391012665806373,0.20223242537301572,0.184053832501936,0.14965202475991657,0.08015159070706805,1.12,StagEventNew
0.3823555958931839,0.20127291598135733,0.18497250954792577,0.15053520717929603,0.08086377139823689,1.14,StagEventNew
0.3664944029610314,0.20125083795262053,0.1899853179771209,0.15897199257138395,0.08329744853784332,1.16,StagEventNew
0.3719973581743203,0.20101675252153892,0.1858296783431202,0.15951359163225234,0.08164261932876826,1.18,StagEventNew
0.36857864779982963,0.20103170198452547,0.1868431244810089,0.1625016220091128,0.08104490372552317,1.20,StagEventNew
0.35971529248172507,0.20073780682180584,0.18835374332576257,0.168391399555801,0.08280175781490556,1.22,StagEventNew
0.3539041425383873,0.20081643090654624,0.19102799409228505,0.1718419166773093,0.08240951578547218,1.24,StagEventNew
0.3577917807817343,0.20090063008225093,0.1918876958723733,0.1682656217806745,0.08115427148296696,1.26,StagEventNew
0.3539918789331314,0.20092962223915337,0.19199427500299177,0.16975264278736701,0.08333158103735638,1.28,StagEventNew
0.34842450620625864,0.20400461251841245,0.18969382877424432,0.17050582514662985,0.08737122735445464,1.30,StagEventNew
0.3649851276017842,0.20312614942217233,0.1772456329796573,0.17035880952388172,0.08428428047250461,1.32,StagEventNew
0.3624759849229004,0.20536110453647133,0.17595288945863086,0.1734645973582948,0.08274542372370264,1.34,StagEventNew
0.3510648812485278,0.20801509790634495,0.18068723821962004,0.17389677332065392,0.08633600930485329,1.36,StagEventNew
0.34416225807928524,0.21111311526374457,0.18077358772921526,0.17451957061427914,0.08943146831347577,1.38,StagEventNew
0.33668535818074546,0.21481168392471603,0.18155021938532726,0.17657108166193178,0.09038165684727961,1.40,StagEventNew
0.33134589004113335,0.2164246726226257,0.18122865856753176,0.1787369351104403,0.09226384365826883,1.42,StagEventNew
0.3332868547724511,0.2143056799871648,0.19596595128251237,0.17341211754017422,0.08302939641769756,1.44,StagEventNew
0.33212338884744597,0.21804787225058578,0.19236114217057504,0.1740621864908579,0.08340541024053542,1.46,StagEventNew
0.3295146492354211,0.2281774910765909,0.1842648664042551,0.16876620683620608,0.08927678644752678,1.48,StagEventNew
0.3250402710109852,0.22582637027517302,0.1892366077862498,0.1679480127133632,0.09194873821422886,1.50,StagEventNew
0.32021044469161003,0.22903104169922298,0.19300638882351726,0.16587298311638932,0.0918791416692603,1.52,StagEventNew
0.32420022631387313,0.23892464988795384,0.19457903490276365,0.15080760701315107,0.09148848188225846,1.54,StagEventNew
0.32141592152915915,0.2387339305260028,0.19699005078010579,0.1501579560970388,0.09270214106769342,1.56,StagEventNew
0.3226523316585664,0.2381497155532713,0.19840875868000646,0.15063655160983289,0.09015264249832312,1.58,StagEventNew
0.31970019821021123,0.23465243696188978,0.200015025892971,0.15789312196915245,0.08773921696577568,1.60,StagEventNew
0.3228633205464522,0.22653985835443127,0.20380396486648708,0.16421388359167932,0.08257897264095011,1.62,StagEventNew
0.3212105190612964,0.21424288466785504,0.20251083238309572,0.18057071240547867,0.0814650514822742,1.64,StagEventNew
0.32909540454829195,0.21922603547510539,0.20321544371771594,0.1674703131156592,0.08099280314322745,1.66,StagEventNew
0.3269621674010494,0.2280590689318365,0.20030008896700432,0.1626630502239788,0.08201562447613113,1.68,StagEventNew
0.3310526911732394,0.21882961121164113,0.20303410277983827,0.16833862390678223,0.0787449709284988,1.70,StagEventNew
0.3297249657200647,0.21024739993957636,0.20251532532045094,0.18132026772594015,0.07619204129396791,1.72,StagEventNew
0.3314789159680075,0.21246267951133738,0.2067154042513084,0.17470049678405897,0.07464250348528766,1.74,StagEventNew
0.33196548070973336,0.2124348048522984,0.20600827985530387,0.17427566867906935,0.07531576590359502,1.76,StagEventNew
0.3300239913100237,0.2142849626456099,0.2052778626416775,0.17154695798735162,0.07886622541533728,1.78,StagEventNew
0.3307326564712985,0.2131552709439656,0.20471713866079105,0.17125152349079656,0.08014341043314818,1.80,StagEventNew
0.3349857078521556,0.21387194003043056,0.2047107516040106,0.1663554117128454,0.0800761888005578,1.82,StagEventNew
0.3394856288637853,0.21134563471646114,0.20445231828295657,0.1623764200883961,0.08233999804840085,1.84,StagEventNew
0.34149876047263944,0.20793328357037,0.20361228461586064,0.16390102903994613,0.0830546423011838,1.86,StagEventNew
0.3420710613947925,0.2097480026905697,0.20312287668130252,0.16320914386533134,0.08184891536800411,1.88,StagEventNew
0.34001760209097937,0.2109795952062823,0.20303109167966213,0.16078364957499458,0.08518806144808175,1.90,StagEventNew
0.34344108545745283,0.20793634876375666,0.20405452623884768,0.1615108932771942,0.08305714626274859,1.92,StagEventNew
0.33826467026224555,0.2140386429114305,0.20613624258226854,0.16018973245018575,0.08137071179386958,1.94,StagEventNew
0.3374000395803305,0.22004983082080065,0.20760299112819028,0.15450772639804597,0.08043941207263282,1.96,StagEventNew
0.3352519235711853,0.2213585301485368,0.2078050576081536,0.1534775208234217,0.08210696784870251,1.98,StagEventNew
0.3251132267781458,0.22898327064802393,0.20907998657391474,0.15318059593521927,0.08364292006469617,2.00,StagEventNew
