PC1,PC2,PC3,PC4,PC5,Time,Event
1.169213826454971,1.0700072293570453,0.9353981764085351,0.798881118456415,0.0,-2.00,NoEvent
1.1960173728762395,1.0533213281620544,0.9324863405399042,0.7846547526320389,0.0,-1.98,NoEvent
1.2075948186896832,1.036028247815059,0.9614379817286378,0.7544232655459756,0.0,-1.96,NoEvent
1.1971819571348572,1.0233010808608576,0.9754824122079642,0.7701957904306463,0.0,-1.94,NoEvent
1.1684968063130337,1.004922766577491,0.9948981901707252,0.8124532421929899,0.0,-1.92,NoEvent
1.1553733403495206,1.0383251558471283,0.9610217930740041,0.8298118226958802,0.0,-1.90,NoEvent
1.1824964745905282,1.0660638027132086,0.9351148334358965,0.7848105103260153,0.0,-1.88,NoEvent
1.1438275923582566,1.090700686307814,0.9219975765938143,0.822865817315991,0.0,-1.86,NoEvent
1.1365171967383514,1.0934369505770514,0.9074017615282866,0.8452831315662965,0.0,-1.84,NoEvent
1.1403909792079217,1.0723998394228151,0.8880279404505915,0.8865836726618656,0.0,-1.82,NoEvent
1.1672643441995576,1.0820225274452961,0.8798871484585042,0.847158213997381,0.0,-1.80,NoEvent
1.1686884880445467,1.0093267369975822,0.9582868937882048,0.8498648232466876,0.0,-1.78,NoEvent
1.1658265615354162,1.024478172814215,0.9225431415836034,0.8748510081535089,0.0,-1.76,NoEvent
1.1712979743765777,1.0225848713401982,0.9212601010621332,0.8711017707609519,0.0,-1.74,NoEvent
1.143607662563472,1.0097676467612717,0.969242444816219,0.8707796102065074,0.0,-1.72,NoEvent
1.1533186162955544,1.0323135996117419,0.9303461479757287,0.8739554216399613,0.0,-1.70,NoEvent
1.1662766190286518,1.063731851703388,0.8793744453322269,0.8718550413800571,0.0,-1.68,NoEvent
1.1517954784037983,1.046083310969585,0.9046931068955583,0.8864335832308807,0.0,-1.66,NoEvent
1.1219846192628367,1.0664061013962347,0.9135580980852679,0.8913458224335514,0.0,-1.64,NoEvent
1.143078353111214,1.0021734970290528,0.9697229566295061,0.8796674261283322,0.0,-1.62,NoEvent
1.1450133617621876,1.0077963847536906,0.983452791169502,0.8551424960255234,0.0,-1.60,NoEvent
1.1259660834414553,1.0088135144247448,1.0010386950515464,0.8588215389517244,0.0,-1.58,NoEvent
1.0879092581943157,1.0327039678020982,0.9908623413393853,0.8906879442547384,0.0,-1.56,NoEvent
1.1365677775933263,1.0332736227991253,0.9817285629650613,0.8378099836640148,0.0,-1.54,NoEvent
1.1389082197779246,1.025355095981583,0.9693090769732817,0.8585639988192398,0.0,-1.52,NoEvent
1.1774502310119028,1.026243777853518,0.9152813492186108,0.8647843351864779,0.0,-1.50,NoEvent
1.1599031869125722,1.0427720012946746,0.9121432524213793,0.872010934606045,0.0,-1.48,NoEvent
1.2067671031375355,1.0395621585957973,0.8713136431236235,0.8538111297071098,0.0,-1.46,NoEvent
1.1365428843532026,1.0254938806298095,0.9559219921378299,0.8763577753797598,0.0,-1.44,NoEvent
1.160823672470078,1.0226483686151457,0.9438983358759004,0.8607507652258987,0.0,-1.42,NoEvent
1.1655979651054729,1.0393027377889719,0.9147807290805487,0.8657740198074734,0.0,-1.40,NoEvent
1.1429891696530208,1.0272537073480625,0.9754303531501143,0.843811849675866,0.0,-1.38,NoEvent
1.125111393533826,1.083557187376104,0.9769110420204059,0.7942482121534594,0.0,-1.36,NoEvent
1.1324333123499213,1.0840256710158258,0.9787042341089212,0.7808830850393331,0.0,-1.34,NoEvent
1.1260316548843956,1.1204028375917936,0.9568936126853691,0.7656775041888781,0.0,-1.32,NoEvent
1.1566358233758394,1.074760359848703,0.9714225760361493,0.7671891243059126,0.0,-1.30,NoEvent
1.1636947819354215,1.0856832196116835,0.9578738509483786,0.7581169563620167,0.0,-1.28,NoEvent
1.188802583341061,1.0758991648585516,0.9393593685545902,0.7562741661007697,0.0,-1.26,NoEvent
