Timestamp,TrainAcc2D,CV2D,TrainAcc3D,CV3D
-0.94,0.6470588235294118,0.6072727272727273,0.6862745098039216,0.7272727272727273
-0.96,0.6274509803921569,0.5672727272727272,0.7450980392156863,0.7072727272727274
-0.98,0.5686274509803921,0.42727272727272725,0.7647058823529411,0.6872727272727273
-1.00,0.5294117647058824,0.3290909090909091,0.7647058823529411,0.6872727272727273
-1.02,0.5490196078431373,0.42727272727272736,0.7254901960784313,0.6872727272727273
-1.04,0.6078431372549019,0.4290909090909091,0.6862745098039216,0.6672727272727274
-1.06,0.6470588235294118,0.5290909090909091,0.6666666666666666,0.5472727272727272
-1.08,0.6862745098039216,0.5872727272727273,0.6470588235294118,0.6072727272727272
-1.10,0.6862745098039216,0.6854545454545454,0.6470588235294118,0.5672727272727272
-1.12,0.6666666666666666,0.6272727272727272,0.6666666666666666,0.5872727272727273
-1.14,0.6274509803921569,0.5890909090909091,0.6470588235294118,0.5472727272727272
-1.16,0.6470588235294118,0.44727272727272727,0.6862745098039216,0.6072727272727273
-1.18,0.5882352941176471,0.5472727272727271,0.7058823529411765,0.6290909090909091
-1.20,0.6274509803921569,0.5672727272727273,0.7058823529411765,0.5654545454545454
-1.22,0.6862745098039216,0.6672727272727274,0.6274509803921569,0.6654545454545454
-1.24,0.7254901960784313,0.7272727272727273,0.6666666666666666,0.6072727272727272
-1.26,0.5882352941176471,0.44727272727272727,0.6470588235294118,0.4890909090909091
-1.28,0.7254901960784313,0.7472727272727273,0.7058823529411765,0.7072727272727273
-1.30,0.7254901960784313,0.7272727272727273,0.6862745098039216,0.6672727272727272
-1.32,0.6666666666666666,0.6672727272727272,0.6862745098039216,0.6472727272727272
-1.34,0.6470588235294118,0.5490909090909091,0.6470588235294118,0.5690909090909091
-1.36,0.6470588235294118,0.6272727272727273,0.6666666666666666,0.6472727272727272
-1.38,0.5294117647058824,0.4927272727272728,0.6078431372549019,0.6272727272727273
-1.40,0.5686274509803921,0.4909090909090909,0.7450980392156863,0.7272727272727273
-1.42,0.5882352941176471,0.6090909090909091,0.6862745098039216,0.6472727272727272
-1.44,0.6274509803921569,0.6090909090909091,0.6666666666666666,0.6472727272727272
-1.46,0.6274509803921569,0.5890909090909091,0.6666666666666666,0.6872727272727273
