uid,EventName,ExperimentalCondition,SuccessfulCompletionState,RT_Steering,Unavailable_Steering,RT_Brake,Unavailable_Brake,RT_Acceleration,Unavailable_Acceleration,RT_fastest_type,RT_fastest,RT_expected_type,RT_expected,SuccessfulCompletion
0121f5b2f59d434f8beb17bf3e2a80b9,FogEventNew,BaseCondition,0.0,0.44879334400002335,False,5.787931135999997,True,5.787931135999997,True,RT_Steering,0.44879334400002335,RT_Steering,0.44879334400002335,False
0121f5b2f59d434f8beb17bf3e2a80b9,I_variant,BaseCondition,1.0,2.5385925119999797,False,1.2293529599999715,False,2.860730367999963,True,RT_Brake,1.2293529599999715,RT_Steering,2.5385925119999797,True
0121f5b2f59d434f8beb17bf3e2a80b9,II_variant,BaseCondition,1.0,1.0442641920000142,False,4.609580031999997,False,9.58453401600002,False,RT_Steering,1.0442641920000142,RT_Brake,4.609580031999997,True
0121f5b2f59d434f8beb17bf3e2a80b9,III_variant,BaseCondition,1.0,0.22140799999999672,False,7.274622975999989,True,7.274622975999989,True,RT_Steering,0.22140799999999672,RT_Steering,0.22140799999999672,True
0121f5b2f59d434f8beb17bf3e2a80b9,MarketPlaceEvent,BaseCondition,0.0,1.7427184640000064,False,3.3649727999999755,True,3.3649727999999755,True,RT_Steering,1.7427184640000064,RT_Steering,1.7427184640000064,False
0121f5b2f59d434f8beb17bf3e2a80b9,CyclistEvent,BaseCondition,0.0,4.35822233600004,False,7.434360320000053,True,7.434360320000053,True,RT_Steering,4.35822233600004,RT_Steering,4.35822233600004,False
0121f5b2f59d434f8beb17bf3e2a80b9,MotorcyclistEvent,BaseCondition,1.0,1.5032396799999788,False,3.5685952000000043,False,8.166669567999975,False,RT_Steering,1.5032396799999788,RT_Brake,3.5685952000000043,True
0121f5b2f59d434f8beb17bf3e2a80b9,Panne,BaseCondition,0.0,1.3213217280000435,False,3.4320693759999585,True,3.4320693759999585,True,RT_Steering,1.3213217280000435,RT_Steering,1.3213217280000435,False
0121f5b2f59d434f8beb17bf3e2a80b9,GhostDriver,BaseCondition,0.0,4.546586623999929,False,7.911549439999931,True,7.911549439999931,True,RT_Steering,4.546586623999929,RT_Steering,4.546586623999929,False
0121f5b2f59d434f8beb17bf3e2a80b9,Baustelle,BaseCondition,1.0,2.2662277120000454,False,17.558746624000037,True,16.592800256000032,False,RT_Steering,2.2662277120000454,RT_Steering,2.2662277120000454,True
0956f0cca5f546d79a0cf4fbae23d496,StagEventNew,FullLoopAR,1.0,0.58325811200001,False,1.3933368319999886,False,6.335545599999989,False,RT_Steering,0.58325811200001,RT_Brake,1.3933368319999886,True
0956f0cca5f546d79a0cf4fbae23d496,FallingRocksEventNew,FullLoopAR,1.0,2.420868096000021,False,1.5316712960000132,False,10.117565440000021,False,RT_Brake,1.5316712960000132,RT_Brake,1.5316712960000132,True
0956f0cca5f546d79a0cf4fbae23d496,FogEventNew,FullLoopAR,1.0,2.7660792319999814,False,2.18905215999996,False,22.193550335999987,True,RT_Brake,2.18905215999996,RT_Brake,2.18905215999996,True
0956f0cca5f546d79a0cf4fbae23d496,I_variant,FullLoopAR,1.0,2.2293698560000053,False,0.8400107519999551,False,2.8397360639999647,True,RT_Brake,0.8400107519999551,RT_Steering,2.2293698560000053,True
0956f0cca5f546d79a0cf4fbae23d496,II_variant,FullLoopAR,1.0,0.3874992639999846,False,1.7762910719999923,False,10.860584191999976,False,RT_Steering,0.3874992639999846,RT_Brake,1.7762910719999923,True
0956f0cca5f546d79a0cf4fbae23d496,III_variant,FullLoopAR,1.0,0.2682821120000085,False,1.532848384000033,False,4.588931328000001,False,RT_Steering,0.2682821120000085,RT_Brake,1.532848384000033,True
0956f0cca5f546d79a0cf4fbae23d496,MarketPlaceEvent,FullLoopAR,1.0,1.618724095999994,False,1.1742830079999749,False,14.134332927999992,False,RT_Brake,1.1742830079999749,RT_Brake,1.1742830079999749,True
0956f0cca5f546d79a0cf4fbae23d496,CyclistEvent,FullLoopAR,1.0,11.074147840000023,False,2.867703296000059,False,8.687815168000043,False,RT_Brake,2.867703296000059,RT_Brake,2.867703296000059,True
